Index,Site,Plot,Treatment,Individual,Trecruit,Tdeath,Species,Family,Life Form,alive
4622,VGM,6,open,A24,0,24,Polybotrya cylindrica,Dryopteridaceae,herb,1
4623,VGM,6,open,A25,0,84,Euterpe edulis,Arecaceae,palm,0
4624,VGM,6,open,A26,12,24,Indeterminate sp.,Indeterminate,indeterminate,1
4625,VGM,6,open,A27,12,36,Pteridophyta sp.,Pteridophyta,herb,1
4626,VGM,6,open,A28,12,18,Guapira opposita,Nyctaginaceae,tree,1
4627,VGM,6,open,A29,12,18,Indeterminate sp.,Indeterminate,indeterminate,1
4628,VGM,6,open,A30,18,48,Merostachys sp.,Poaceae,bamboo,1
4629,VGM,6,open,A31,24,66,Guapira opposita,Nyctaginaceae,tree,1
4630,VGM,6,open,A32,24,30,Geonoma sp.,Arecaceae,palm,1
4631,VGM,6,open,A32',30,60,Merostachys sp.,Poaceae,bamboo,1
4632,VGM,6,open,A33,30,48,Euterpe edulis,Arecaceae,palm,1
4633,VGM,6,open,A34,30,84,Psychotria suterella,Rubiaceae,shrub,0
4634,VGM,6,open,A35,36,84,Indeterminate sp.,Indeterminate,indeterminate,0
4635,VGM,6,open,A36,36,84,Merostachys sp.,Poaceae,bamboo,0
4636,VGM,6,open,A37,36,84,Pteridophyta sp.,Pteridophyta,herb,0
4637,VGM,6,open,A38,36,60,Pteridophyta sp.,Pteridophyta ,herb,1
4638,VGM,6,open,A39,36,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4639,VGM,6,open,A40,36,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4640,VGM,6,open,A41,36,84,Paullinia/Serjania sp.,Sapindaceae,liana,0
4641,VGM,6,open,A42,42,78,Melastomataceae sp.,Melastomataceae,indeterminate,1
4642,VGM,6,open,A43,42,84,Pteridophyta sp.,Pteridophyta,herb,0
4643,VGM,6,open,A44,42,84,Merostachys sp.,Poaceae,bamboo,0
4644,VGM,6,open,A45,48,66,Pteridophyta sp.,Pteridophyta,herb,1
4645,VGM,6,open,A46,48,78,Guapira cf.,Nyctaginaceae,tree,1
4646,VGM,6,open,A47,48,66,Euterpe edulis,Arecaceae,palm,1
4647,VGM,6,open,A48,48,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4648,VGM,6,open,A49,54,84,Pouteria sp.,Sapotaceae,tree,0
4649,VGM,6,open,A50,66,84,Connarus cf.,Connaraceae,tree,0
4650,VGM,6,open,A39',72,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4651,VGM,6,open,A51,72,84,Indeterminate sp.,Indeterminate,indeterminate,0
4652,VGM,6,open,D1,0,84,Euterpe edulis,Arecaceae,palm,0
4653,VGM,6,open,D2,0,84,Pleurostachys sp. 2,Cyperaceae,herb,0
4654,VGM,6,open,D3,0,84,Pleurostachys sp. 2,Cyperaceae,herb,0
4655,VGM,6,open,D4,0,84,Licania cf. hoehnei,Chrysobalanaceae,tree,0
4656,VGM,6,open,D5,0,6,Merostachys sp.,Poaceae,bamboo,1
4657,VGM,6,open,D6,0,48,Mollinedia schottiana,Monimiaceae,tree,1
4658,VGM,6,open,D7,0,6,Merostachys sp.,Poaceae,bamboo,1
4659,VGM,6,open,D8,0,84,Miconia sp. 3,Melastomataceae,indeterminate,0
4660,VGM,6,open,D9,0,84,Euterpe edulis,Arecaceae,palm,0
4661,VGM,6,open,D10,0,48,Ossaea sanguinea,Melastomataceae,shrub,1
4662,VGM,6,open,D11,0,84,Pleurostachys sp. 2,Cyperaceae,herb,0
4663,VGM,6,open,D12,0,78,Dalbergia cf.,Fabaceae,tree,1
4664,VGM,6,open,D13,0,84,Euterpe edulis,Arecaceae,palm,0
4665,VGM,6,open,D14,0,84,Connarus cf.,Connaraceae,tree,0
4666,VGM,6,open,D15,6,30,Pteridophyta sp.,Pteridophyta,herb,1
4667,VGM,6,open,D16,12,84,Acanthaceae sp.,Acanthaceae,herb,0
4668,VGM,6,open,D17,24,84,Leandra cf. dasytricha,Melastomataceae,shrub,0
4669,VGM,6,open,D18,36,78,Pteridophyta sp.,Pteridophyta,herb,1
4670,VGM,6,open,D19,36,84,Pleurostachys cf. urvilei,Cyperaceae,herb,0
4671,VGM,6,open,D20,36,54,Sapindaceae sp. 1,Sapindaceae,liana,1
4672,VGM,6,open,D21,36,66,Pteridophyta sp. 2,Pteridophyta,herb,1
4673,VGM,6,open,D22,42,66,Guapira cf.,Nyctaginaceae,tree,1
4674,VGM,6,open,D23,48,84,Euterpe edulis,Arecaceae,palm,0
4675,VGM,6,open,D24,48,84,Myrtaceae sp.,Myrtaceae,tree,0
4676,VGM,6,open,D25,54,84,Indeterminate sp.,Indeterminate,indeterminate,0
4677,VGM,6,open,D26,54,72,Melastomataceae sp.,Melastomataceae,indeterminate,1
4678,VGM,6,open,D27,66,72,Indeterminate sp.,Indeterminate,indeterminate,1
4679,VGM,6,open,D28,72,84,Pteridophyta sp.,Pteridophyta,herb,0
4680,VGM,6,open,H1,0,42,Euterpe edulis,Arecaceae,palm,1
4681,VGM,6,open,H2,0,18,Euterpe edulis,Arecaceae,palm,1
4682,VGM,6,open,H3,0,42,Euterpe edulis,Arecaceae,palm,1
4683,VGM,6,open,H4,0,18,Euterpe edulis,Arecaceae,palm,1
4684,VGM,6,open,H5,0,6,Euterpe edulis,Arecaceae,palm,1
4685,VGM,6,open,H6,0,84,Connarus rostratus,Connaraceae,tree,0
4686,VGM,6,open,H7,0,18,Euterpe edulis,Arecaceae,palm,1
4687,VGM,6,open,H8,0,18,Euterpe edulis,Arecaceae,palm,1
4688,VGM,6,open,H9,0,84,Guapira opposita,Nyctaginaceae,tree,0
4689,VGM,6,open,H10,0,84,Euterpe edulis,Arecaceae,palm,0
4690,VGM,6,open,H11,0,30,Euterpe edulis,Arecaceae,palm,1
4691,VGM,6,open,H12,0,18,Euterpe edulis,Arecaceae,palm,1
4692,VGM,6,open,H13,0,12,Euterpe edulis,Arecaceae,palm,1
4693,VGM,6,open,H14,0,24,Euterpe edulis,Arecaceae,palm,1
4694,VGM,6,open,H15,0,30,Euterpe edulis,Arecaceae,palm,1
4695,VGM,6,open,H16,0,30,Euterpe edulis,Arecaceae,palm,1
4696,VGM,6,open,H17,0,24,Euterpe edulis,Arecaceae,palm,1
4697,VGM,6,open,H18,0,18,Euterpe edulis,Arecaceae,palm,1
4698,VGM,6,open,H19,0,42,Lauraceae sp.,Lauraceae,tree,1
4699,VGM,6,open,H20,0,84,Euterpe edulis,Arecaceae,palm,0
4700,VGM,6,open,H21,0,18,Euterpe edulis,Arecaceae,palm,1
4701,VGM,6,open,H22,0,84,Euterpe edulis,Arecaceae,palm,0
4702,VGM,6,open,H23,0,24,Euterpe edulis,Arecaceae,palm,1
4703,VGM,6,open,H24,0,6,Euterpe edulis,Arecaceae,palm,1
4704,VGM,6,open,H25,0,6,Euterpe edulis,Arecaceae,palm,1
4705,VGM,6,open,H26,0,30,Euterpe edulis,Arecaceae,palm,1
4706,VGM,6,open,H27,0,6,Indeterminate sp.,Indeterminate,indeterminate,1
4707,VGM,6,open,H28,0,84,Euterpe edulis,Arecaceae,palm,0
4708,VGM,6,open,H29,0,6,Indeterminate sp.,Indeterminate,indeterminate,1
4709,VGM,6,open,H30,0,6,Indeterminate sp.,Indeterminate,indeterminate,1
4710,VGM,6,open,H31,0,84,Euterpe edulis,Arecaceae,palm,0
4711,VGM,6,open,H32,0,84,Dichorisandra cf. thyrsiflora,Commelinaceae,herb,0
4712,VGM,6,open,H33,0,54,Euterpe edulis,Arecaceae,palm,1
4713,VGM,6,open,H34,0,30,Euterpe edulis,Arecaceae,palm,1
4714,VGM,6,open,H35,0,36,Euterpe edulis,Arecaceae,palm,1
4715,VGM,6,open,H36,0,18,Euterpe edulis,Arecaceae,palm,1
4716,VGM,6,open,H37,0,18,Euterpe edulis,Arecaceae,palm,1
4717,VGM,6,open,H38,0,84,Euterpe edulis,Arecaceae,palm,0
4718,VGM,6,open,H39,0,36,Euterpe edulis,Arecaceae,palm,1
4719,VGM,6,open,H40,0,36,Euterpe edulis,Arecaceae,palm,1
4720,VGM,6,open,H41,0,18,Euterpe edulis,Arecaceae,palm,1
4721,VGM,6,open,H42,0,84,Euterpe edulis,Arecaceae,palm,0
4722,VGM,6,open,H43,12,24,Euterpe edulis,Arecaceae,palm,1
4723,VGM,6,open,H44,12,18,Euterpe edulis,Arecaceae,palm,1
4724,VGM,6,open,H45,12,24,Euterpe edulis,Arecaceae,palm,1
4725,VGM,6,open,H46,12,18,Euterpe edulis,Arecaceae,palm,1
4726,VGM,6,open,H47,12,18,Merostachys sp.,Poaceae,bamboo,1
4727,VGM,6,open,H48,12,42,Annona sp.,Annonaceae,tree,1
4728,VGM,6,open,H49,12,36,Nidularium sp. 1,Bromeliaceae,herb,1
4729,VGM,6,open,H50,18,66,Polybotrya cylindrica,Dryopteridaceae,herb,1
4730,VGM,6,open,H51,24,54,Merostachys sp.,Poaceae,bamboo,1
4731,VGM,6,open,H52,30,42,Euterpe edulis,Arecaceae,palm,1
4732,VGM,6,open,H53,30,42,Euterpe edulis,Arecaceae,palm,1
4733,VGM,6,open,H54,30,36,Merostachys sp.,Poaceae,bamboo,1
4734,VGM,6,open,H55,36,84,Euterpe edulis,Arecaceae,palm,0
4735,VGM,6,open,H56,36,42,Marantaceae sp.,Marantaceae,herb,1
4736,VGM,6,open,H57,36,84,Merostachys sp.,Poaceae,bamboo,0
4737,VGM,6,open,H58,36,42,Euterpe edulis,Arecaceae,palm,1
4738,VGM,6,open,H59,36,84,Pteridophyta sp.,Pteridophyta,herb,0
4739,VGM,6,open,H60,36,84,Indeterminate sp.,Indeterminate,indeterminate,0
4740,VGM,6,open,H61,42,48,Euterpe edulis,Arecaceae,palm,1
4741,VGM,6,open,H62,42,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4742,VGM,6,open,H63,42,66,Indeterminate sp.,Indeterminate,indeterminate,1
4743,VGM,6,open,H64,42,48,Ctenanthe lanceolata,Marantaceae,herb,1
4744,VGM,6,open,H65,42,66,Euterpe edulis,Arecaceae,palm,1
4745,VGM,6,open,H66,48,66,Solanaceae cf.,Solanaceae cf.,indeterminate,1
4746,VGM,6,open,H67,48,66,Ctenanthe lanceolata,Marantaceae,herb,1
4747,VGM,6,open,H68,48,60,Indeterminate sp.,Indeterminate,indeterminate,1
4748,VGM,6,open,H69,48,66,Selaginella sp.,Selaginellaceae,herb,1
4749,VGM,6,open,H70,48,54,Euterpe edulis,Arecaceae,palm,1
4750,VGM,6,open,H71,48,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4751,VGM,6,open,H72,48,60,Indeterminate sp.,Indeterminate,indeterminate,1
4752,VGM,6,open,H73,54,84,Euterpe edulis,Arecaceae,palm,0
4753,VGM,6,open,H74,60,66,Euterpe edulis,Arecaceae,palm,1
4754,VGM,6,open,H75,60,84,Merostachys sp.,Poaceae,bamboo,0
4755,VGM,6,open,H76,60,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4756,VGM,6,open,H77,66,78,Indeterminate sp.,Indeterminate,indeterminate,1
4757,VGM,6,open,H78,66,72,Euterpe edulis,Arecaceae,palm,1
4758,VGM,6,open,H79,72,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4759,VGM,6,open,H80,78,84,Guapira sp.,Nyctaginaceae,tree,0
4760,VGM,6,open,H81,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
4761,VGM,6,close,A1,0,84,Zollernia ilicifolia,Fabaceae,tree,0
4762,VGM,6,close,A2,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
4763,VGM,6,close,A3,0,30,Cryptocarya sp.,Lauraceae,tree,1
4764,VGM,6,close,A4,0,84,Calyptranthes cf. lucida,Myrtaceae,tree,0
4765,VGM,6,close,A5,0,84,Licania cf. hoehnei,Chrysobalanaceae,tree,0
4766,VGM,6,close,A6,0,84,Euterpe edulis,Arecaceae,palm,0
4767,VGM,6,close,A7,0,6,Euterpe edulis,Arecaceae,palm,1
4768,VGM,6,close,A8,0,84,Bathysa australis,Rubiaceae,tree,0
4769,VGM,6,close,A9,0,84,Nidularium sp. 1,Bromeliaceae,herb,0
4770,VGM,6,close,A10,0,84,Nidularium sp. 1,Bromeliaceae,herb,0
4771,VGM,6,close,A11,0,84,Nidularium sp. 1,Bromeliaceae,herb,0
4772,VGM,6,close,A12,0,84,Nidularium sp. 1,Bromeliaceae,herb,0
4773,VGM,6,close,A13,0,84,Connarus rostratus,Connaraceae,tree,0
4774,VGM,6,close,A14,0,36,Nidularium sp. 1,Bromeliaceae,herb,1
4775,VGM,6,close,A15,12,84,Ocotea catharinensis,Lauraceae,tree,0
4776,VGM,6,close,A16,12,66,Prunus myrtifolia,Rosaceae,tree,1
4777,VGM,6,close,A17,24,84,Euterpe edulis,Arecaceae,palm,0
4778,VGM,6,close,A18,24,84,Ocotea cf. dispersa,Lauraceae,tree,0
4779,VGM,6,close,A19,24,84,Euterpe edulis,Arecaceae,palm,0
4780,VGM,6,close,A20,36,84,Ocotea cf. dispersa,Lauraceae,tree,0
4781,VGM,6,close,A21,36,60,Indeterminate sp.,Indeterminate,indeterminate,1
4782,VGM,6,close,A22,42,78,Guapira cf.,Nyctaginaceae,tree,1
4783,VGM,6,close,A23,48,84,Geonoma sp.,Arecaceae,palm,0
4784,VGM,6,close,A24,54,84,Geonoma sp.,Arecaceae,palm,0
4785,VGM,6,close,A25,66,84,Indeterminate sp.,Indeterminate,indeterminate,0
4786,VGM,6,close,A26,66,84,Indeterminate sp.,Indeterminate,indeterminate,0
4787,VGM,6,close,A27,72,84,Chrysophyllum cf.,Sapotaceae,tree,0
4788,VGM,6,close,A28,72,84,Attalea dubia,Arecaceae,palm,0
4789,VGM,6,close,A29,72,84,Guapira cf.,Nyctaginaceae,tree,0
4790,VGM,6,close,A30,78,84,Euterpe edulis,Arecaceae,palm,0
4791,VGM,6,close,D1,0,42,Euterpe edulis,Arecaceae,palm,1
4792,VGM,6,close,D2,0,84,Chrysophyllum inornatum,Sapotaceae,tree,0
4793,VGM,6,close,D3,0,18,Merostachys sp.,Poaceae,bamboo,1
4794,VGM,6,close,D4,0,24,Indeterminate sp.,Indeterminate,indeterminate,1
4795,VGM,6,close,D5,0,12,Indeterminate sp.,Indeterminate,indeterminate,1
4796,VGM,6,close,D6,0,18,Indeterminate sp.,Indeterminate,indeterminate,1
4797,VGM,6,close,D7,0,66,Calyptranthes cf. lucida,Myrtaceae,tree,1
4798,VGM,6,close,D8,0,18,Merostachys sp.,Poaceae,bamboo,1
4799,VGM,6,close,D9,0,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4800,VGM,6,close,D10,0,84,Guatteria australis,Annonaceae,tree,0
4801,VGM,6,close,D11,0,84,Euterpe edulis,Arecaceae,palm,0
4802,VGM,6,close,D12,6,84,Bromeliaceae sp.,Bromeliaceae,herb,0
4803,VGM,6,close,D13,12,48,Euterpe edulis,Arecaceae,palm,1
4804,VGM,6,close,D14,24,84,Ctenanthe lanceolata,Marantaceae,herb,0
4805,VGM,6,close,D15,30,36,Indeterminate sp.,Indeterminate,indeterminate,1
4806,VGM,6,close,D16,36,84,Merostachys sp.,Poaceae,bamboo,0
4807,VGM,6,close,D17,42,84,Pouteria sp.,Sapotaceae,tree,0
4808,VGM,6,close,D18,54,72,Nidularium sp.,Bromeliaceae,herb,1
4809,VGM,6,close,D19,60,84,Indeterminate sp.,Indeterminate,indeterminate,0
4810,VGM,6,close,D20,66,84,Myrtaceae sp.,Myrtaceae,tree,0
4811,VGM,6,close,D21,84,84,Indeterminate sp.,Indeterminate,indeterminate,0
4812,VGM,6,close,H1,0,18,Euterpe edulis,Arecaceae,palm,1
4813,VGM,6,close,H2,0,6,Merostachys sp.,Poaceae,bamboo,1
4814,VGM,6,close,H3,0,6,Merostachys sp.,Poaceae,bamboo,1
4815,VGM,6,close,H4,0,84,Pleurostachys sp. 2,Cyperaceae,herb,0
4816,VGM,6,close,H5,0,42,Anthurium cf. scandens,Araceae,herb,1
4817,VGM,6,close,H6,0,84,Merostachys sp.,Poaceae,bamboo,0
4818,VGM,6,close,H7,0,36,Matayba sp.,Sapindaceae,tree,1
4819,VGM,6,close,H8,0,84,Matayba guianensis,Sapindaceae,tree,0
4820,VGM,6,close,H9,0,30,Bignoniaceae sp.,Bignoniaceae,indeterminate,1
4821,VGM,6,close,H10,0,84,Pleurostachys sp. 2,Cyperaceae,herb,0
4822,VGM,6,close,H11,0,84,Geonoma gamiova,Arecaceae,palm,0
4823,VGM,6,close,H12,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
4824,VGM,6,close,H13,0,12,Merostachys sp.,Poaceae,bamboo,1
4825,VGM,6,close,H14,0,12,Merostachys sp.,Poaceae,bamboo,1
4826,VGM,6,close,H15,0,84,Connarus rostratus,Connaraceae,tree,0
4827,VGM,6,close,H16,0,66,Nidularium sp. 1,Bromeliaceae,herb,1
4828,VGM,6,close,H17,0,72,Nidularium sp. 1,Bromeliaceae,herb,1
4829,VGM,6,close,H18,0,72,Nidularium sp. 1,Bromeliaceae,herb,1
4830,VGM,6,close,H19,0,84,Nidularium sp. 1,Bromeliaceae,herb,0
4831,VGM,6,close,H20,0,30,Nidularium sp. 1,Bromeliaceae,herb,1
4832,VGM,6,close,H21,0,84,Nidularium sp. 1,Bromeliaceae,herb,0
4833,VGM,6,close,H22,18,84,Euterpe edulis,Arecaceae,palm,0
4834,VGM,6,close,H23,18,42,Myrceugenia myrcioides,Myrtaceae,tree,1
4835,VGM,6,close,H24,18,54,Myrceugenia myrcioides,Myrtaceae,tree,1
4836,VGM,6,close,H25,18,36,Myrceugenia myrcioides,Myrtaceae,tree,1
4837,VGM,6,close,H26,24,36,Euterpe edulis,Arecaceae,palm,1
4838,VGM,6,close,H27,24,72,Myrceugenia myrcioides,Myrtaceae,tree,1
4839,VGM,6,close,H28,30,36,Myrceugenia myrcioides,Myrtaceae,tree,1
4840,VGM,6,close,H29,36,84,Anthurium cf. scandens,Araceae,herb,0
4841,VGM,6,close,H30,36,42,Guapira opposita,Nyctaginaceae,tree,1
4842,VGM,6,close,H31,36,84,Nidularium sp.,Bromeliaceae,herb,0
4843,VGM,6,close,H32,42,84,Nidularium sp.,Bromeliaceae,herb,0
4844,VGM,6,close,H33,42,60,Euterpe edulis,Arecaceae,palm,1
4845,VGM,6,close,H34,54,60,Guapira cf.,Nyctaginaceae,tree,1
4846,VGM,6,close,H35,54,60,Ctenanthe lanceolata,Marantaceae,herb,1
4847,VGM,6,close,H36,60,84,Euterpe edulis,Arecaceae,palm,0
4848,VGM,6,close,H37,66,78,Indeterminate sp.,Indeterminate,indeterminate,1
4849,VGM,6,close,H38,78,84,Euterpe edulis,Arecaceae,palm,0
4850,VGM,6,close,H39,78,84,Guapira cf.,Nyctaginaceae,tree,0
4851,VGM,7,open,A1,0,36,Anthurium sp.,Araceae,herb,1
4852,VGM,7,open,A2,0,36,Euterpe edulis,Arecaceae,palm,1
4853,VGM,7,open,A3,0,36,Euterpe edulis,Arecaceae,palm,1
4854,VGM,7,open,A4,0,84,Euterpe edulis,Arecaceae,palm,0
4855,VGM,7,open,A5,0,84,Guapira opposita,Nyctaginaceae,tree,0
4856,VGM,7,open,A6,0,84,Guapira opposita,Nyctaginaceae,tree,0
4857,VGM,7,open,A7,0,18,Euterpe edulis,Arecaceae,palm,1
4858,VGM,7,open,A8,0,72,Selaginella sp.,Selaginellaceae,herb,1
4859,VGM,7,open,A9,0,84,Indeterminate sp.,Indeterminate,indeterminate,0
4860,VGM,7,open,A10,12,24,Bignoniaceae sp.,Bignoniaceae,indeterminate,1
4861,VGM,7,open,A11,12,84,Nidularium sp. 1,Bromeliaceae,herb,0
4862,VGM,7,open,A12,24,36,Euterpe edulis,Arecaceae,palm,1
4863,VGM,7,open,A13,24,84,Nidularium sp. 1,Bromeliaceae,herb,0
4864,VGM,7,open,A14,36,84,Geonoma sp.,Arecaceae,palm,0
4865,VGM,7,open,A15,36,84,Nidularium sp. 1,Bromeliaceae,herb,0
4866,VGM,7,open,A16,36,84,Polybotrya cylindrica,Dryopteridaceae,herb,0
4867,VGM,7,open,A17,42,60,Myrtaceae cf.,Myrtaceae cf.,indeterminate,1
4868,VGM,7,open,A18,54,84,Guapira sp.,Nyctaginaceae,tree,0
4869,VGM,7,open,A19,54,84,Euterpe edulis,Arecaceae,palm,0
4870,VGM,7,open,A20,60,66,Sapindaceae sp. 1,Sapindaceae,liana,1
4871,VGM,7,open,A21,72,78,Guapira sp.,Nyctaginaceae,tree,1
4872,VGM,7,open,A22,72,84,Croton cf.,Euphorbiaceae,tree,0
4873,VGM,7,open,D1,0,84,Selaginella sp.,Selaginellaceae,herb,0
4874,VGM,7,open,D2,0,84,Leandra dasytricha,Melastomataceae,shrub,0
4875,VGM,7,open,D3,0,84,Selaginella sp.,Selaginellaceae,herb,0
4876,VGM,7,open,D4,0,78,Guapira opposita,Nyctaginaceae,tree,1
4877,VGM,7,open,D5,0,24,Selaginella sp.,Selaginellaceae,herb,1
4878,VGM,7,open,D6,0,18,Merostachys sp.,Poaceae,bamboo,1
4879,VGM,7,open,D7,0,18,Merostachys sp.,Poaceae,bamboo,1
4880,VGM,7,open,D8,0,42,Selaginella sp.,Selaginellaceae,herb,1
4881,VGM,7,open,D9,0,84,Lauraceae sp.,Lauraceae,tree,0
4882,VGM,7,open,D10,0,48,Selaginella sp.,Selaginellaceae,herb,1
4883,VGM,7,open,D11,0,48,Selaginella sp.,Selaginellaceae,herb,1
4884,VGM,7,open,D12,0,48,Selaginella sp.,Selaginellaceae,herb,1
4885,VGM,7,open,D13,6,42,Euterpe edulis,Arecaceae,palm,1
4886,VGM,7,open,D14,6,42,Selaginella sp.,Selaginellaceae,herb,1
4887,VGM,7,open,D15,6,54,Merostachys sp.,Poaceae,bamboo,1
4888,VGM,7,open,D16,6,42,Selaginella sp.,Selaginellaceae,herb,1
4889,VGM,7,open,D17,12,42,Indeterminate sp.,Indeterminate,indeterminate,1
4890,VGM,7,open,D18,12,18,Guatteria australis,Annonaceae,tree,1
4891,VGM,7,open,D19,18,24,Merostachys sp.,Poaceae,bamboo,1
4892,VGM,7,open,D20,18,42,Euterpe edulis,Arecaceae,palm,1
4893,VGM,7,open,D21,24,84,Merostachys sp.,Poaceae,bamboo,0
4894,VGM,7,open,D22,36,84,Commelinaceae cf.,Commelinaceae cf.,herb,0
4895,VGM,7,open,D22',36,72,Selaginella sp.,Selaginellaceae,herb,1
4896,VGM,7,open,D23,36,84,Commelinaceae sp.,Commelinaceae,herb,0
4897,VGM,7,open,D24,36,66,Commelinaceae sp.,Commelinaceae,herb,1
4898,VGM,7,open,D25,36,84,Ctenanthe lanceolata,Marantaceae,herb,0
4899,VGM,7,open,D26,48,84,Ctenanthe lanceolata,Marantaceae,herb,0
4900,VGM,7,open,D27,54,66,Indeterminate sp.,Indeterminate,indeterminate,1
4901,VGM,7,open,D28,54,84,Licania cf. hoehnei,Chrysobalanaceae,tree,0
4902,VGM,7,open,D29,60,84,Commelinaceae sp.,Commelinaceae,herb,0
4903,VGM,7,open,D30,60,66,Commelinaceae sp.,Commelinaceae,herb,1
4904,VGM,7,open,D31,72,84,Commelinaceae sp.,Commelinaceae,herb,0
4905,VGM,7,open,H1,0,30,Merostachys sp.,Poaceae,bamboo,1
4906,VGM,7,open,H2,0,84,Euterpe edulis,Arecaceae,palm,0
4907,VGM,7,open,H3,0,84,Guapira opposita,Nyctaginaceae,tree,0
4908,VGM,7,open,H4,0,6,Merostachys sp.,Poaceae,bamboo,1
4909,VGM,7,open,H5,0,84,Merostachys sp.,Poaceae,bamboo,0
4910,VGM,7,open,H6,0,6,Merostachys sp.,Poaceae,bamboo,1
4911,VGM,7,open,H7,0,30,Merostachys sp.,Poaceae,bamboo,1
4912,VGM,7,open,H8,0,84,Merostachys sp.,Poaceae,bamboo,0
4913,VGM,7,open,H9,0,48,Merostachys sp.,Poaceae,bamboo,1
4914,VGM,7,open,H10,0,54,Polybotrya cylindrica,Dryopteridaceae,herb,1
4915,VGM,7,open,H12,0,24,Merostachys sp.,Poaceae,bamboo,1
4916,VGM,7,open,H13,0,48,Guapira opposita,Nyctaginaceae,tree,1
4917,VGM,7,open,H14,0,30,Euterpe edulis,Arecaceae,palm,1
4918,VGM,7,open,H15,0,24,Guapira opposita,Nyctaginaceae,tree,1
4919,VGM,7,open,H16,0,12,Merostachys sp.,Poaceae,bamboo,1
4920,VGM,7,open,H17,0,66,Nidularium sp. 1,Bromeliaceae,herb,1
4921,VGM,7,open,H18,0,84,Nidularium sp. 1,Bromeliaceae,herb,0
4922,VGM,7,open,H19,6,36,Guapira opposita,Nyctaginaceae,tree,1
4923,VGM,7,open,H20,0,84,Selaginella sp.,Selaginellaceae,herb,0
4924,VGM,7,open,H21,12,30,Merostachys sp.,Poaceae,bamboo,1
4925,VGM,7,open,H22,12,18,Euterpe edulis,Arecaceae,palm,1
4926,VGM,7,open,H23,30,84,Merostachys sp.,Poaceae,bamboo,0
4927,VGM,7,open,H24,54,84,Guapira cf.,Nyctaginaceae,tree,0
4928,VGM,7,open,H25,60,84,Selaginella sp.,Selaginellaceae,herb,0
4929,VGM,7,open,H26,66,78,Clusia sp.,Clusiaceae,tree,1
4930,VGM,7,open,H27,66,84,Guapira sp.,Nyctaginaceae,tree,0
4931,VGM,7,open,H28,66,78,Miconia sp.,Melastomataceae,indeterminate,1
4932,VGM,7,open,H29,78,84,Melastomataceae sp.,Melastomataceae,indeterminate,0
4933,VGM,7,close,A1,0,36,Guapira opposita,Nyctaginaceae,tree,1
4934,VGM,7,close,A2,0,84,Elaphoglossum glaziovii,Dryopteridaceae,herb,0
4935,VGM,7,close,A3,0,84,Ctenanthe lanceolata,Marantaceae,herb,0
4936,VGM,7,close,A4,0,48,Merostachys sp.,Poaceae,bamboo,1
4937,VGM,7,close,A5,0,24,Ctenanthe lanceolata,Marantaceae,herb,1
4938,VGM,7,close,A6,0,84,Euterpe edulis,Arecaceae,palm,0
4939,VGM,7,close,A7,0,84,Campyloneurum acrocarpon,Polypodiaceae,herb,0
4940,VGM,7,close,A8,0,84,Merostachys sp.,Poaceae,bamboo,0
4941,VGM,7,close,A9,0,66,Guapira opposita,Nyctaginaceae,tree,1
4942,VGM,7,close,A10,0,84,Myrsine cf. umbellata,Primulaceae,tree,0
4943,VGM,7,close,A11,6,84,Merostachys sp.,Poaceae,bamboo,0
4944,VGM,7,close,A12,6,18,Euterpe edulis,Arecaceae,palm,1
4945,VGM,7,close,A13,6,30,Merostachys sp.,Poaceae,bamboo,1
4946,VGM,7,close,A14,6,30,Poaceae sp.,Poaceae,herb,1
4947,VGM,7,close,A15,6,84,Guapira opposita,Nyctaginaceae,tree,0
4948,VGM,7,close,A16,12,84,Guapira opposita,Nyctaginaceae,tree,0
4949,VGM,7,close,A17,12,84,Guapira opposita,Nyctaginaceae,tree,0
4950,VGM,7,close,A18,30,84,Indeterminate sp.,Indeterminate,indeterminate,0
4951,VGM,7,close,A19,30,42,Guapira opposita,Nyctaginaceae,tree,1
4952,VGM,7,close,A20,30,42,Guapira opposita,Nyctaginaceae,tree,1
4953,VGM,7,close,A21,36,66,Euterpe edulis,Arecaceae,palm,1
4954,VGM,7,close,A22,36,48,Selaginella sp.,Selaginellaceae,herb,1
4955,VGM,7,close,A23,36,84,Guapira opposita,Nyctaginaceae,tree,0
4956,VGM,7,close,A24,36,84,Poaceae sp.,Poaceae,herb,0
4957,VGM,7,close,A25,36,84,Guapira sp.,Nyctaginaceae,tree,0
4958,VGM,7,close,A26,36,84,Ctenanthe lanceolata,Marantaceae,herb,0
4959,VGM,7,close,A27,42,84,Guapira sp.,Nyctaginaceae,tree,0
