Site,Treatment,Plot,PlotID,Species,species_new,Abundances,Month,Time
ITA,closed,4,ITA_closed_4_T24,Guapira opposita,Guapira opposita,0,T24,NA
ITA,closed,4,ITA_closed_4_T24,Lastreopsis amplissima,Lastreopsis amplissima,0,T24,NA
ITA,closed,4,ITA_closed_4_T24,Mollinedia schottiana,Mollinedia schottiana,1,T24,NA
ITA,closed,4,ITA_closed_4_T24,Myrcia pubipetala,Myrcia pubipetala,3,T24,NA
ITA,closed,4,ITA_closed_4_T24,Ocotea catharinensis,Ocotea catharinensis,1,T24,NA
ITA,closed,4,ITA_closed_4_T24,Plinia pauciflora,Plinia pauciflora,1,T24,NA
ITA,closed,4,ITA_closed_4_T24,Polybotrya cylindrica,Polybotrya cylindrica,1,T24,NA
ITA,closed,4,ITA_closed_4_T24,Posoqueria acutifolia,Posoqueria acutifolia,4,T24,NA
ITA,closed,4,ITA_closed_4_T30,Cordia sellowiana,Cordia sellowiana,4,T30,NA
ITA,closed,4,ITA_closed_4_T30,Dalbergia frutescens,Dalbergia frutescens,3,T30,NA
ITA,closed,4,ITA_closed_4_T30,Euterpe edulis,Euterpe edulis,23,T30,NA
ITA,closed,4,ITA_closed_4_T30,Geonoma gamiova,Geonoma gamiova,2,T30,NA
ITA,closed,4,ITA_closed_4_T30,Guapira opposita,Guapira opposita,0,T30,NA
ITA,closed,4,ITA_closed_4_T30,Lastreopsis amplissima,Lastreopsis amplissima,0,T30,NA
ITA,closed,4,ITA_closed_4_T30,Mollinedia schottiana,Mollinedia schottiana,1,T30,NA
ITA,closed,4,ITA_closed_4_T30,Myrcia pubipetala,Myrcia pubipetala,3,T30,NA
ITA,closed,4,ITA_closed_4_T30,Ocotea catharinensis,Ocotea catharinensis,1,T30,NA
ITA,closed,4,ITA_closed_4_T30,Plinia pauciflora,Plinia pauciflora,1,T30,NA
ITA,closed,4,ITA_closed_4_T30,Polybotrya cylindrica,Polybotrya cylindrica,1,T30,NA
ITA,closed,4,ITA_closed_4_T30,Posoqueria acutifolia,Posoqueria acutifolia,4,T30,NA
ITA,closed,4,ITA_closed_4_T36,Cordia sellowiana,Cordia sellowiana,4,T36,NA
ITA,closed,4,ITA_closed_4_T36,Dalbergia frutescens,Dalbergia frutescens,0,T36,NA
ITA,closed,4,ITA_closed_4_T36,Euterpe edulis,Euterpe edulis,29,T36,NA
ITA,closed,4,ITA_closed_4_T36,Geonoma gamiova,Geonoma gamiova,2,T36,NA
ITA,closed,4,ITA_closed_4_T36,Guapira opposita,Guapira opposita,0,T36,NA
ITA,closed,4,ITA_closed_4_T36,Lastreopsis amplissima,Lastreopsis amplissima,0,T36,NA
ITA,closed,4,ITA_closed_4_T36,Mollinedia schottiana,Mollinedia schottiana,1,T36,NA
ITA,closed,4,ITA_closed_4_T36,Myrcia pubipetala,Myrcia pubipetala,3,T36,NA
ITA,closed,4,ITA_closed_4_T36,Ocotea catharinensis,Ocotea catharinensis,1,T36,NA
ITA,closed,4,ITA_closed_4_T36,Plinia pauciflora,Plinia pauciflora,1,T36,NA
ITA,closed,4,ITA_closed_4_T36,Polybotrya cylindrica,Polybotrya cylindrica,2,T36,NA
ITA,closed,4,ITA_closed_4_T36,Posoqueria acutifolia,Posoqueria acutifolia,5,T36,NA
ITA,closed,4,ITA_closed_4_T42,Cordia sellowiana,Cordia sellowiana,4,T42,NA
ITA,closed,4,ITA_closed_4_T42,Dalbergia frutescens,Dalbergia frutescens,0,T42,NA
ITA,closed,4,ITA_closed_4_T42,Euterpe edulis,Euterpe edulis,28,T42,NA
ITA,closed,4,ITA_closed_4_T42,Geonoma gamiova,Geonoma gamiova,2,T42,NA
ITA,closed,4,ITA_closed_4_T42,Guapira opposita,Guapira opposita,1,T42,NA
ITA,closed,4,ITA_closed_4_T42,Lastreopsis amplissima,Lastreopsis amplissima,0,T42,NA
ITA,closed,4,ITA_closed_4_T42,Mollinedia schottiana,Mollinedia schottiana,1,T42,NA
ITA,closed,4,ITA_closed_4_T42,Myrcia pubipetala,Myrcia pubipetala,3,T42,NA
ITA,closed,4,ITA_closed_4_T42,Ocotea catharinensis,Ocotea catharinensis,1,T42,NA
ITA,closed,4,ITA_closed_4_T42,Plinia pauciflora,Plinia pauciflora,1,T42,NA
ITA,closed,4,ITA_closed_4_T42,Polybotrya cylindrica,Polybotrya cylindrica,2,T42,NA
ITA,closed,4,ITA_closed_4_T42,Posoqueria acutifolia,Posoqueria acutifolia,5,T42,NA
ITA,closed,4,ITA_closed_4_T48,Cordia sellowiana,Cordia sellowiana,3,T48,NA
ITA,closed,4,ITA_closed_4_T48,Dalbergia frutescens,Dalbergia frutescens,0,T48,NA
ITA,closed,4,ITA_closed_4_T48,Euterpe edulis,Euterpe edulis,24,T48,NA
ITA,closed,4,ITA_closed_4_T48,Geonoma gamiova,Geonoma gamiova,2,T48,NA
ITA,closed,4,ITA_closed_4_T48,Guapira opposita,Guapira opposita,1,T48,NA
ITA,closed,4,ITA_closed_4_T48,Lastreopsis amplissima,Lastreopsis amplissima,0,T48,NA
ITA,closed,4,ITA_closed_4_T48,Mollinedia schottiana,Mollinedia schottiana,1,T48,NA
ITA,closed,4,ITA_closed_4_T48,Myrcia pubipetala,Myrcia pubipetala,3,T48,NA
ITA,closed,4,ITA_closed_4_T48,Ocotea catharinensis,Ocotea catharinensis,1,T48,NA
ITA,closed,4,ITA_closed_4_T48,Plinia pauciflora,Plinia pauciflora,1,T48,NA
ITA,closed,4,ITA_closed_4_T48,Polybotrya cylindrica,Polybotrya cylindrica,3,T48,NA
ITA,closed,4,ITA_closed_4_T48,Posoqueria acutifolia,Posoqueria acutifolia,5,T48,NA
ITA,closed,4,ITA_closed_4_T54,Cordia sellowiana,Cordia sellowiana,3,T54,NA
ITA,closed,4,ITA_closed_4_T54,Dalbergia frutescens,Dalbergia frutescens,0,T54,NA
ITA,closed,4,ITA_closed_4_T54,Euterpe edulis,Euterpe edulis,27,T54,NA
ITA,closed,4,ITA_closed_4_T54,Geonoma gamiova,Geonoma gamiova,2,T54,NA
ITA,closed,4,ITA_closed_4_T54,Guapira opposita,Guapira opposita,1,T54,NA
ITA,closed,4,ITA_closed_4_T54,Lastreopsis amplissima,Lastreopsis amplissima,0,T54,NA
ITA,closed,4,ITA_closed_4_T54,Mollinedia schottiana,Mollinedia schottiana,1,T54,NA
ITA,closed,4,ITA_closed_4_T54,Myrcia pubipetala,Myrcia pubipetala,3,T54,NA
ITA,closed,4,ITA_closed_4_T54,Ocotea catharinensis,Ocotea catharinensis,1,T54,NA
ITA,closed,4,ITA_closed_4_T54,Plinia pauciflora,Plinia pauciflora,1,T54,NA
ITA,closed,4,ITA_closed_4_T54,Polybotrya cylindrica,Polybotrya cylindrica,3,T54,NA
ITA,closed,4,ITA_closed_4_T54,Posoqueria acutifolia,Posoqueria acutifolia,5,T54,NA
ITA,closed,4,ITA_closed_4_T6,Cordia sellowiana,Cordia sellowiana,3,T6,NA
ITA,closed,4,ITA_closed_4_T6,Dalbergia frutescens,Dalbergia frutescens,2,T6,NA
ITA,closed,4,ITA_closed_4_T6,Euterpe edulis,Euterpe edulis,3,T6,NA
ITA,closed,4,ITA_closed_4_T6,Geonoma gamiova,Geonoma gamiova,1,T6,NA
ITA,closed,4,ITA_closed_4_T6,Guapira opposita,Guapira opposita,0,T6,NA
ITA,closed,4,ITA_closed_4_T6,Lastreopsis amplissima,Lastreopsis amplissima,0,T6,NA
ITA,closed,4,ITA_closed_4_T6,Mollinedia schottiana,Mollinedia schottiana,0,T6,NA
ITA,closed,4,ITA_closed_4_T6,Myrcia pubipetala,Myrcia pubipetala,3,T6,NA
ITA,closed,4,ITA_closed_4_T6,Ocotea catharinensis,Ocotea catharinensis,0,T6,NA
ITA,closed,4,ITA_closed_4_T6,Plinia pauciflora,Plinia pauciflora,0,T6,NA
ITA,closed,4,ITA_closed_4_T6,Polybotrya cylindrica,Polybotrya cylindrica,1,T6,NA
ITA,closed,4,ITA_closed_4_T6,Posoqueria acutifolia,Posoqueria acutifolia,6,T6,NA
ITA,closed,4,ITA_closed_4_T60,Cordia sellowiana,Cordia sellowiana,3,T60,NA
ITA,closed,4,ITA_closed_4_T60,Dalbergia frutescens,Dalbergia frutescens,0,T60,NA
ITA,closed,4,ITA_closed_4_T60,Euterpe edulis,Euterpe edulis,31,T60,NA
ITA,closed,4,ITA_closed_4_T60,Geonoma gamiova,Geonoma gamiova,2,T60,NA
ITA,closed,4,ITA_closed_4_T60,Guapira opposita,Guapira opposita,1,T60,NA
ITA,closed,4,ITA_closed_4_T60,Lastreopsis amplissima,Lastreopsis amplissima,0,T60,NA
ITA,closed,4,ITA_closed_4_T60,Mollinedia schottiana,Mollinedia schottiana,1,T60,NA
ITA,closed,4,ITA_closed_4_T60,Myrcia pubipetala,Myrcia pubipetala,3,T60,NA
ITA,closed,4,ITA_closed_4_T60,Ocotea catharinensis,Ocotea catharinensis,1,T60,NA
ITA,closed,4,ITA_closed_4_T60,Plinia pauciflora,Plinia pauciflora,1,T60,NA
ITA,closed,4,ITA_closed_4_T60,Polybotrya cylindrica,Polybotrya cylindrica,3,T60,NA
ITA,closed,4,ITA_closed_4_T60,Posoqueria acutifolia,Posoqueria acutifolia,5,T60,NA
ITA,closed,4,ITA_closed_4_T66,Cordia sellowiana,Cordia sellowiana,1,T66,NA
ITA,closed,4,ITA_closed_4_T66,Dalbergia frutescens,Dalbergia frutescens,0,T66,NA
ITA,closed,4,ITA_closed_4_T66,Euterpe edulis,Euterpe edulis,25,T66,NA
ITA,closed,4,ITA_closed_4_T66,Geonoma gamiova,Geonoma gamiova,1,T66,NA
ITA,closed,4,ITA_closed_4_T66,Guapira opposita,Guapira opposita,0,T66,NA
ITA,closed,4,ITA_closed_4_T66,Lastreopsis amplissima,Lastreopsis amplissima,0,T66,NA
ITA,closed,4,ITA_closed_4_T66,Mollinedia schottiana,Mollinedia schottiana,1,T66,NA
ITA,closed,4,ITA_closed_4_T66,Myrcia pubipetala,Myrcia pubipetala,1,T66,NA
ITA,closed,4,ITA_closed_4_T66,Ocotea catharinensis,Ocotea catharinensis,1,T66,NA
ITA,closed,4,ITA_closed_4_T66,Plinia pauciflora,Plinia pauciflora,1,T66,NA
ITA,closed,4,ITA_closed_4_T66,Polybotrya cylindrica,Polybotrya cylindrica,2,T66,NA
ITA,closed,4,ITA_closed_4_T66,Posoqueria acutifolia,Posoqueria acutifolia,1,T66,NA
ITA,closed,4,ITA_closed_4_T72,Cordia sellowiana,Cordia sellowiana,3,T72,NA
ITA,closed,4,ITA_closed_4_T72,Dalbergia frutescens,Dalbergia frutescens,0,T72,NA
ITA,closed,4,ITA_closed_4_T72,Euterpe edulis,Euterpe edulis,24,T72,NA
ITA,closed,4,ITA_closed_4_T72,Geonoma gamiova,Geonoma gamiova,1,T72,NA
ITA,closed,4,ITA_closed_4_T72,Guapira opposita,Guapira opposita,0,T72,NA
ITA,closed,4,ITA_closed_4_T72,Lastreopsis amplissima,Lastreopsis amplissima,0,T72,NA
ITA,closed,4,ITA_closed_4_T72,Mollinedia schottiana,Mollinedia schottiana,1,T72,NA
ITA,closed,4,ITA_closed_4_T72,Myrcia pubipetala,Myrcia pubipetala,3,T72,NA
ITA,closed,4,ITA_closed_4_T72,Ocotea catharinensis,Ocotea catharinensis,1,T72,NA
ITA,closed,4,ITA_closed_4_T72,Plinia pauciflora,Plinia pauciflora,0,T72,NA
ITA,closed,4,ITA_closed_4_T72,Polybotrya cylindrica,Polybotrya cylindrica,3,T72,NA
ITA,closed,4,ITA_closed_4_T72,Posoqueria acutifolia,Posoqueria acutifolia,4,T72,NA
ITA,closed,4,ITA_closed_4_T78,Cordia sellowiana,Cordia sellowiana,3,T78,NA
ITA,closed,4,ITA_closed_4_T78,Dalbergia frutescens,Dalbergia frutescens,0,T78,NA
ITA,closed,4,ITA_closed_4_T78,Euterpe edulis,Euterpe edulis,22,T78,NA
ITA,closed,4,ITA_closed_4_T78,Geonoma gamiova,Geonoma gamiova,1,T78,NA
ITA,closed,4,ITA_closed_4_T78,Guapira opposita,Guapira opposita,0,T78,NA
ITA,closed,4,ITA_closed_4_T78,Lastreopsis amplissima,Lastreopsis amplissima,0,T78,NA
ITA,closed,4,ITA_closed_4_T78,Mollinedia schottiana,Mollinedia schottiana,1,T78,NA
ITA,closed,4,ITA_closed_4_T78,Myrcia pubipetala,Myrcia pubipetala,3,T78,NA
ITA,closed,4,ITA_closed_4_T78,Ocotea catharinensis,Ocotea catharinensis,1,T78,NA
ITA,closed,4,ITA_closed_4_T78,Plinia pauciflora,Plinia pauciflora,0,T78,NA
ITA,closed,4,ITA_closed_4_T78,Polybotrya cylindrica,Polybotrya cylindrica,3,T78,NA
ITA,closed,4,ITA_closed_4_T78,Posoqueria acutifolia,Posoqueria acutifolia,3,T78,NA
ITA,closed,4,ITA_closed_4_T84,Cordia sellowiana,Cordia sellowiana,3,T84,NA
ITA,closed,4,ITA_closed_4_T84,Dalbergia frutescens,Dalbergia frutescens,0,T84,NA
ITA,closed,4,ITA_closed_4_T84,Euterpe edulis,Euterpe edulis,21,T84,NA
ITA,closed,4,ITA_closed_4_T84,Geonoma gamiova,Geonoma gamiova,1,T84,NA
ITA,closed,4,ITA_closed_4_T84,Guapira opposita,Guapira opposita,0,T84,NA
ITA,closed,4,ITA_closed_4_T84,Lastreopsis amplissima,Lastreopsis amplissima,1,T84,NA
ITA,closed,4,ITA_closed_4_T84,Mollinedia schottiana,Mollinedia schottiana,1,T84,NA
ITA,closed,4,ITA_closed_4_T84,Myrcia pubipetala,Myrcia pubipetala,3,T84,NA
ITA,closed,4,ITA_closed_4_T84,Ocotea catharinensis,Ocotea catharinensis,1,T84,NA
ITA,closed,4,ITA_closed_4_T84,Plinia pauciflora,Plinia pauciflora,0,T84,NA
ITA,closed,4,ITA_closed_4_T84,Polybotrya cylindrica,Polybotrya cylindrica,3,T84,NA
ITA,closed,4,ITA_closed_4_T84,Posoqueria acutifolia,Posoqueria acutifolia,3,T84,NA
ITA,closed,4,ITA_closed_4_T90,Cordia sellowiana,Cordia sellowiana,3,T90,NA
ITA,closed,4,ITA_closed_4_T90,Dalbergia frutescens,Dalbergia frutescens,0,T90,NA
ITA,closed,4,ITA_closed_4_T90,Euterpe edulis,Euterpe edulis,13,T90,NA
ITA,closed,4,ITA_closed_4_T90,Geonoma gamiova,Geonoma gamiova,1,T90,NA
ITA,closed,4,ITA_closed_4_T90,Guapira opposita,Guapira opposita,0,T90,NA
ITA,closed,4,ITA_closed_4_T90,Lastreopsis amplissima,Lastreopsis amplissima,1,T90,NA
ITA,closed,4,ITA_closed_4_T90,Mollinedia schottiana,Mollinedia schottiana,1,T90,NA
ITA,closed,4,ITA_closed_4_T90,Myrcia pubipetala,Myrcia pubipetala,3,T90,NA
ITA,closed,4,ITA_closed_4_T90,Ocotea catharinensis,Ocotea catharinensis,1,T90,NA
ITA,closed,4,ITA_closed_4_T90,Plinia pauciflora,Plinia pauciflora,0,T90,NA
ITA,closed,4,ITA_closed_4_T90,Polybotrya cylindrica,Polybotrya cylindrica,3,T90,NA
ITA,closed,4,ITA_closed_4_T90,Posoqueria acutifolia,Posoqueria acutifolia,3,T90,NA
ITA,closed,4,ITA_closed_4_T96,Cordia sellowiana,Cordia sellowiana,3,T96,NA
ITA,closed,4,ITA_closed_4_T96,Dalbergia frutescens,Dalbergia frutescens,0,T96,NA
ITA,closed,4,ITA_closed_4_T96,Euterpe edulis,Euterpe edulis,14,T96,NA
ITA,closed,4,ITA_closed_4_T96,Geonoma gamiova,Geonoma gamiova,1,T96,NA
ITA,closed,4,ITA_closed_4_T96,Guapira opposita,Guapira opposita,0,T96,NA
ITA,closed,4,ITA_closed_4_T96,Lastreopsis amplissima,Lastreopsis amplissima,1,T96,NA
ITA,closed,4,ITA_closed_4_T96,Mollinedia schottiana,Mollinedia schottiana,1,T96,NA
ITA,closed,4,ITA_closed_4_T96,Myrcia pubipetala,Myrcia pubipetala,3,T96,NA
ITA,closed,4,ITA_closed_4_T96,Ocotea catharinensis,Ocotea catharinensis,1,T96,NA
ITA,closed,4,ITA_closed_4_T96,Plinia pauciflora,Plinia pauciflora,0,T96,NA
ITA,closed,4,ITA_closed_4_T96,Polybotrya cylindrica,Polybotrya cylindrica,3,T96,NA
ITA,closed,4,ITA_closed_4_T96,Posoqueria acutifolia,Posoqueria acutifolia,3,T96,NA
ITA,closed,6,ITA_closed_6_T0,Euterpe edulis,Euterpe edulis,5,T0,NA
ITA,closed,6,ITA_closed_6_T0,Inga marginata,Inga marginata,0,T0,NA
ITA,closed,6,ITA_closed_6_T0,Inga sessilis,Inga sessilis,0,T0,NA
ITA,closed,6,ITA_closed_6_T0,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T0,NA
ITA,closed,6,ITA_closed_6_T0,Psychotria brachypoda,Psychotria brachypoda,1,T0,NA
ITA,closed,6,ITA_closed_6_T0,Psychotria suterella,Psychotria suterella,0,T0,NA
ITA,closed,6,ITA_closed_6_T0,Schnella microstachya,Schnella microstachya,0,T0,NA
ITA,closed,6,ITA_closed_6_T12,Euterpe edulis,Euterpe edulis,9,T12,NA
ITA,closed,6,ITA_closed_6_T12,Inga marginata,Inga marginata,3,T12,NA
ITA,closed,6,ITA_closed_6_T12,Inga sessilis,Inga sessilis,0,T12,NA
ITA,closed,6,ITA_closed_6_T12,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T12,NA
ITA,closed,6,ITA_closed_6_T12,Psychotria brachypoda,Psychotria brachypoda,1,T12,NA
ITA,closed,6,ITA_closed_6_T12,Psychotria suterella,Psychotria suterella,0,T12,NA
ITA,closed,6,ITA_closed_6_T12,Schnella microstachya,Schnella microstachya,2,T12,NA
ITA,closed,6,ITA_closed_6_T18,Euterpe edulis,Euterpe edulis,11,T18,NA
ITA,closed,6,ITA_closed_6_T18,Inga marginata,Inga marginata,5,T18,NA
ITA,closed,6,ITA_closed_6_T18,Inga sessilis,Inga sessilis,0,T18,NA
ITA,closed,6,ITA_closed_6_T18,Myrceugenia myrcioides,Myrceugenia myrcioides,1,T18,NA
ITA,closed,6,ITA_closed_6_T18,Psychotria brachypoda,Psychotria brachypoda,1,T18,NA
ITA,closed,6,ITA_closed_6_T18,Psychotria suterella,Psychotria suterella,0,T18,NA
ITA,closed,6,ITA_closed_6_T18,Schnella microstachya,Schnella microstachya,1,T18,NA
ITA,closed,6,ITA_closed_6_T24,Euterpe edulis,Euterpe edulis,12,T24,NA
ITA,closed,6,ITA_closed_6_T24,Inga marginata,Inga marginata,6,T24,NA
ITA,closed,6,ITA_closed_6_T24,Inga sessilis,Inga sessilis,1,T24,NA
ITA,closed,6,ITA_closed_6_T24,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T24,NA
ITA,closed,6,ITA_closed_6_T24,Psychotria brachypoda,Psychotria brachypoda,1,T24,NA
ITA,closed,6,ITA_closed_6_T24,Psychotria suterella,Psychotria suterella,1,T24,NA
ITA,closed,6,ITA_closed_6_T24,Schnella microstachya,Schnella microstachya,1,T24,NA
ITA,closed,6,ITA_closed_6_T30,Euterpe edulis,Euterpe edulis,13,T30,NA
ITA,closed,6,ITA_closed_6_T30,Inga marginata,Inga marginata,5,T30,NA
ITA,closed,6,ITA_closed_6_T30,Inga sessilis,Inga sessilis,0,T30,NA
ITA,closed,6,ITA_closed_6_T30,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T30,NA
ITA,closed,6,ITA_closed_6_T30,Psychotria brachypoda,Psychotria brachypoda,1,T30,NA
ITA,closed,6,ITA_closed_6_T30,Psychotria suterella,Psychotria suterella,1,T30,NA
ITA,closed,6,ITA_closed_6_T30,Schnella microstachya,Schnella microstachya,2,T30,NA
ITA,closed,6,ITA_closed_6_T36,Euterpe edulis,Euterpe edulis,13,T36,NA
ITA,closed,6,ITA_closed_6_T36,Inga marginata,Inga marginata,5,T36,NA
ITA,closed,6,ITA_closed_6_T36,Inga sessilis,Inga sessilis,0,T36,NA
ITA,closed,6,ITA_closed_6_T36,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T36,NA
ITA,closed,6,ITA_closed_6_T36,Psychotria brachypoda,Psychotria brachypoda,1,T36,NA
ITA,closed,6,ITA_closed_6_T36,Psychotria suterella,Psychotria suterella,1,T36,NA
ITA,closed,6,ITA_closed_6_T36,Schnella microstachya,Schnella microstachya,3,T36,NA
ITA,closed,6,ITA_closed_6_T42,Euterpe edulis,Euterpe edulis,12,T42,NA
ITA,closed,6,ITA_closed_6_T42,Inga marginata,Inga marginata,7,T42,NA
ITA,closed,6,ITA_closed_6_T42,Inga sessilis,Inga sessilis,0,T42,NA
ITA,closed,6,ITA_closed_6_T42,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T42,NA
ITA,closed,6,ITA_closed_6_T42,Psychotria brachypoda,Psychotria brachypoda,1,T42,NA
ITA,closed,6,ITA_closed_6_T42,Psychotria suterella,Psychotria suterella,1,T42,NA
ITA,closed,6,ITA_closed_6_T42,Schnella microstachya,Schnella microstachya,2,T42,NA
ITA,closed,6,ITA_closed_6_T48,Euterpe edulis,Euterpe edulis,11,T48,NA
ITA,closed,6,ITA_closed_6_T48,Inga marginata,Inga marginata,7,T48,NA
ITA,closed,6,ITA_closed_6_T48,Inga sessilis,Inga sessilis,0,T48,NA
ITA,closed,6,ITA_closed_6_T48,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T48,NA
ITA,closed,6,ITA_closed_6_T48,Psychotria brachypoda,Psychotria brachypoda,1,T48,NA
ITA,closed,6,ITA_closed_6_T48,Psychotria suterella,Psychotria suterella,1,T48,NA
ITA,closed,6,ITA_closed_6_T48,Schnella microstachya,Schnella microstachya,2,T48,NA
ITA,closed,6,ITA_closed_6_T54,Euterpe edulis,Euterpe edulis,13,T54,NA
ITA,closed,6,ITA_closed_6_T54,Inga marginata,Inga marginata,7,T54,NA
ITA,closed,6,ITA_closed_6_T54,Inga sessilis,Inga sessilis,0,T54,NA
ITA,closed,6,ITA_closed_6_T54,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T54,NA
ITA,closed,6,ITA_closed_6_T54,Psychotria brachypoda,Psychotria brachypoda,1,T54,NA
ITA,closed,6,ITA_closed_6_T54,Psychotria suterella,Psychotria suterella,1,T54,NA
ITA,closed,6,ITA_closed_6_T54,Schnella microstachya,Schnella microstachya,2,T54,NA
ITA,closed,6,ITA_closed_6_T6,Euterpe edulis,Euterpe edulis,7,T6,NA
ITA,closed,6,ITA_closed_6_T6,Inga marginata,Inga marginata,0,T6,NA
ITA,closed,6,ITA_closed_6_T6,Inga sessilis,Inga sessilis,0,T6,NA
ITA,closed,6,ITA_closed_6_T6,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T6,NA
ITA,closed,6,ITA_closed_6_T6,Psychotria brachypoda,Psychotria brachypoda,1,T6,NA
ITA,closed,6,ITA_closed_6_T6,Psychotria suterella,Psychotria suterella,0,T6,NA
ITA,closed,6,ITA_closed_6_T6,Schnella microstachya,Schnella microstachya,1,T6,NA
ITA,closed,6,ITA_closed_6_T60,Euterpe edulis,Euterpe edulis,13,T60,NA
ITA,closed,6,ITA_closed_6_T60,Inga marginata,Inga marginata,7,T60,NA
ITA,closed,6,ITA_closed_6_T60,Inga sessilis,Inga sessilis,0,T60,NA
ITA,closed,6,ITA_closed_6_T60,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T60,NA
ITA,closed,6,ITA_closed_6_T60,Psychotria brachypoda,Psychotria brachypoda,1,T60,NA
ITA,closed,6,ITA_closed_6_T60,Psychotria suterella,Psychotria suterella,1,T60,NA
ITA,closed,6,ITA_closed_6_T60,Schnella microstachya,Schnella microstachya,4,T60,NA
ITA,closed,6,ITA_closed_6_T66,Euterpe edulis,Euterpe edulis,11,T66,NA
ITA,closed,6,ITA_closed_6_T66,Inga marginata,Inga marginata,7,T66,NA
ITA,closed,6,ITA_closed_6_T66,Inga sessilis,Inga sessilis,0,T66,NA
ITA,closed,6,ITA_closed_6_T66,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T66,NA
ITA,closed,6,ITA_closed_6_T66,Psychotria brachypoda,Psychotria brachypoda,1,T66,NA
ITA,closed,6,ITA_closed_6_T66,Psychotria suterella,Psychotria suterella,1,T66,NA
ITA,closed,6,ITA_closed_6_T66,Schnella microstachya,Schnella microstachya,6,T66,NA
ITA,closed,6,ITA_closed_6_T72,Euterpe edulis,Euterpe edulis,12,T72,NA
ITA,closed,6,ITA_closed_6_T72,Inga marginata,Inga marginata,7,T72,NA
ITA,closed,6,ITA_closed_6_T72,Inga sessilis,Inga sessilis,0,T72,NA
ITA,closed,6,ITA_closed_6_T72,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T72,NA
ITA,closed,6,ITA_closed_6_T72,Psychotria brachypoda,Psychotria brachypoda,1,T72,NA
ITA,closed,6,ITA_closed_6_T72,Psychotria suterella,Psychotria suterella,1,T72,NA
ITA,closed,6,ITA_closed_6_T72,Schnella microstachya,Schnella microstachya,4,T72,NA
ITA,closed,6,ITA_closed_6_T78,Euterpe edulis,Euterpe edulis,14,T78,NA
ITA,closed,6,ITA_closed_6_T78,Inga marginata,Inga marginata,7,T78,NA
ITA,closed,6,ITA_closed_6_T78,Inga sessilis,Inga sessilis,0,T78,NA
ITA,closed,6,ITA_closed_6_T78,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T78,NA
ITA,closed,6,ITA_closed_6_T78,Psychotria brachypoda,Psychotria brachypoda,1,T78,NA
ITA,closed,6,ITA_closed_6_T78,Psychotria suterella,Psychotria suterella,1,T78,NA
ITA,closed,6,ITA_closed_6_T78,Schnella microstachya,Schnella microstachya,4,T78,NA
ITA,closed,6,ITA_closed_6_T84,Euterpe edulis,Euterpe edulis,13,T84,NA
ITA,closed,6,ITA_closed_6_T84,Inga marginata,Inga marginata,7,T84,NA
ITA,closed,6,ITA_closed_6_T84,Inga sessilis,Inga sessilis,0,T84,NA
ITA,closed,6,ITA_closed_6_T84,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T84,NA
ITA,closed,6,ITA_closed_6_T84,Psychotria brachypoda,Psychotria brachypoda,1,T84,NA
ITA,closed,6,ITA_closed_6_T84,Psychotria suterella,Psychotria suterella,1,T84,NA
ITA,closed,6,ITA_closed_6_T84,Schnella microstachya,Schnella microstachya,4,T84,NA
ITA,closed,6,ITA_closed_6_T90,Euterpe edulis,Euterpe edulis,9,T90,NA
ITA,closed,6,ITA_closed_6_T90,Inga marginata,Inga marginata,7,T90,NA
ITA,closed,6,ITA_closed_6_T90,Inga sessilis,Inga sessilis,0,T90,NA
ITA,closed,6,ITA_closed_6_T90,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T90,NA
ITA,closed,6,ITA_closed_6_T90,Psychotria brachypoda,Psychotria brachypoda,1,T90,NA
ITA,closed,6,ITA_closed_6_T90,Psychotria suterella,Psychotria suterella,1,T90,NA
ITA,closed,6,ITA_closed_6_T90,Schnella microstachya,Schnella microstachya,3,T90,NA
ITA,closed,6,ITA_closed_6_T96,Euterpe edulis,Euterpe edulis,10,T96,NA
ITA,closed,6,ITA_closed_6_T96,Inga marginata,Inga marginata,7,T96,NA
ITA,closed,6,ITA_closed_6_T96,Inga sessilis,Inga sessilis,0,T96,NA
ITA,closed,6,ITA_closed_6_T96,Myrceugenia myrcioides,Myrceugenia myrcioides,0,T96,NA
ITA,closed,6,ITA_closed_6_T96,Psychotria brachypoda,Psychotria brachypoda,1,T96,NA
ITA,closed,6,ITA_closed_6_T96,Psychotria suterella,Psychotria suterella,1,T96,NA
ITA,closed,6,ITA_closed_6_T96,Schnella microstachya,Schnella microstachya,5,T96,NA
