Index,Site,Plot,Treatment,Individual,p0,p06,p12,p18,p24,p30,p36,p42,p48,p54,p60,p66,p72,p78,p84,p90,p96,Trecruit,Tdeath,Species,Family,Life_Form
4106,VGM,4,open,D7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T0,T42,Euterpe edulis,Arecaceae,palm
4107,VGM,4,open,D8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
4108,VGM,4,open,D9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Merostachys sp.,Poaceae,bamboo
4109,VGM,4,open,D10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
4110,VGM,4,open,D11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guapira opposita,Nyctaginaceae,tree
4111,VGM,4,open,D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Psychotria leiocarpa,Rubiaceae,tree
4112,VGM,4,open,D13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guapira sp.,Nyctaginaceae,tree
4113,VGM,4,open,D14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Symplocos sp.,Symplocaceae,tree
4114,VGM,4,open,D15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
4115,VGM,4,open,D16,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T0,T42,Celastraceae sp. ,Celastraceae,indeterminate
4116,VGM,4,open,D17,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Rubiaceae sp.,Rubiaceae,indeterminate
4117,VGM,4,open,D18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Pleurostachys sp. 1,Cyperaceae,herb
4118,VGM,4,open,D19,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T30,Merostachys sp.,Poaceae,bamboo
4119,VGM,4,open,D20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T18,Indeterminate sp.,Indeterminate,indeterminate
4120,VGM,4,open,D21,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T6,T66,Psychotria leiocarpa,Rubiaceae,tree
4121,VGM,4,open,D22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T18,Psychotria leiocarpa,Rubiaceae,tree
4122,VGM,4,open,D23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T18,Merostachys sp.,Poaceae,bamboo
4123,VGM,4,open,D24,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Guapira opposita,Nyctaginaceae,tree
4124,VGM,4,open,D25,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Guapira opposita,Nyctaginaceae,tree
4125,VGM,4,open,D26,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,T36,T60,Indeterminate sp.,Indeterminate,indeterminate
4126,VGM,4,open,D27,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,NA,NA,T36,T72,Rubiaceae cf.,Rubiaceae cf.,indeterminate
4127,VGM,4,open,D28,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Merostachys sp.,Poaceae,bamboo
4128,VGM,4,open,D29,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T36,T66,Guapira opposita,Nyctaginaceae,tree
4129,VGM,4,open,D30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,T36,T60,Indeterminate sp.,Indeterminate,indeterminate
4130,VGM,4,open,D31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,T36,T48,Myrsine cf. umbellata,Primulaceae,tree
4131,VGM,4,open,D32,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Guapira cf.,Nyctaginaceae,tree
4132,VGM,4,open,D33,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Melastomataceae sp.,Melastomataceae,indeterminate
4133,VGM,4,open,D34,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Indeterminate sp.,Indeterminate,indeterminate
4134,VGM,4,open,D35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,T42,T54,Indeterminate sp.,Indeterminate,indeterminate
4135,VGM,4,open,D36,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Indeterminate sp.,Indeterminate,indeterminate
4136,VGM,4,open,D37,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,NA,T42,T66,Guapira opposita,Nyctaginaceae,tree
4137,VGM,4,open,D38,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,NA,T42,T78,Guapira opposita,Nyctaginaceae,tree
4138,VGM,4,open,D39,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Indeterminate sp.,Indeterminate,indeterminate
4139,VGM,4,open,D40,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Guapira opposita,Nyctaginaceae,tree
4140,VGM,4,open,D41,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,NA,NA,T48,T72,Indeterminate sp.,Indeterminate,indeterminate
4141,VGM,4,open,D42,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Guatteria cf.,Annonaceae,tree
4142,VGM,4,open,D43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Melastomataceae sp.,Melastomataceae,indeterminate
4143,VGM,4,open,D44,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,NA,NA,T54,T84,Guapira opposita,Nyctaginaceae,tree
4144,VGM,4,open,D45,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Indeterminate sp.,Indeterminate,indeterminate
4145,VGM,4,open,D46,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Guapira cf.,Nyctaginaceae,tree
4146,VGM,4,open,D47,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Piptocarpha sp.,Asteraceae,liana
4147,VGM,4,open,D48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,T66,T72,Indeterminate sp.,Indeterminate,indeterminate
4148,VGM,4,open,D49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Attalea cf.,Arecaceae,palm
4149,VGM,4,open,D50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Indeterminate sp.,Indeterminate,indeterminate
4150,VGM,4,open,D51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Indeterminate sp.,Indeterminate,indeterminate
4151,VGM,4,open,D52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Apocynaceae cf.,Apocynaceae cf.,liana
4152,VGM,4,open,H1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Merostachys sp.,Poaceae,bamboo
4153,VGM,4,open,H2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T30,Myrcia splendens,Myrtaceae,tree
4154,VGM,4,open,H3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,T0,T72,Guapira opposita,Nyctaginaceae,tree
4155,VGM,4,open,H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guapira opposita,Nyctaginaceae,tree
4156,VGM,4,open,H5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Euterpe edulis,Arecaceae,palm
4157,VGM,4,open,H6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T18,Paullinia/Serjania sp.,Sapindaceae,liana
4158,VGM,4,open,H7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T18,T30,Guapira opposita,Nyctaginaceae,tree
4159,VGM,4,open,H8,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Ctenanthe lanceolata,Marantaceae,herb
4160,VGM,4,open,H9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,T30,T42,Guapira sp. 1,Nyctaginaceae,tree
4161,VGM,4,open,H10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Indeterminate sp.,Indeterminate,herb
4162,VGM,4,open,H11,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Indeterminate sp.,Indeterminate,indeterminate
4163,VGM,4,open,H12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,T42,T54,Ocotea cf.,Lauraceae,tree
4164,VGM,4,open,H13,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,NA,T42,T66,Piptocarpha sp.,Asteraceae,liana
4165,VGM,4,open,H14,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Indeterminate sp.,Indeterminate,indeterminate
4166,VGM,4,open,H15,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,T48,T66,Myrtaceae cf.,Myrtaceae cf.,indeterminate
4167,VGM,4,open,H16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,T48,T66,Mollinedia cf.,Monimiaceae,tree
4168,VGM,4,open,H17,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,NA,NA,T54,T84,Coccocypselum sp.,Rubiaceae,herb
4169,VGM,4,open,H18,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,T54,T78,Poaceae sp.,Poaceae,herb
4170,VGM,4,open,H19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,T60,T66,Piptocarpha sp.,Asteraceae,liana
4171,VGM,4,open,H20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,NA,NA,T60,T84,Ctenanthe lanceolata,Marantaceae,herb
4172,VGM,4,open,H21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Indeterminate sp.,Indeterminate,indeterminate
4173,VGM,4,open,H22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Indeterminate sp.,Indeterminate,indeterminate
4174,VGM,4,open,H23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Indeterminate sp.,Indeterminate,indeterminate
4175,VGM,4,open,H24,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Euterpe edulis,Arecaceae,palm
4176,VGM,4,open,H25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Coccocypselum sp.,Rubiaceae,herb
4177,VGM,4,open,H26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apiaceae sp.,Apiaceae ,herb
4178,VGM,4,open,H27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Piptocarpha sp.,Asteraceae,liana
4179,VGM,4,open,H28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Piptocarpha sp.,Asteraceae,liana
4180,VGM,4,open,H29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Indeterminate sp.,Indeterminate,indeterminate
4181,VGM,4,open,H30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Piptocarpha sp.,Asteraceae,liana
4182,VGM,4,open,H31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Poaceae sp.,Poaceae,herb
4183,VGM,4,close,A1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
4184,VGM,4,close,A2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Euterpe edulis,Arecaceae,palm
4185,VGM,4,close,A3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
4186,VGM,4,close,A4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,T0,T72,Miconia sp. 4,Melastomataceae,indeterminate
4187,VGM,4,close,A5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,NA,T0,T84,Euterpe edulis,Arecaceae,palm
4188,VGM,4,close,A6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T0,T42,Coccocypselum sp.,Rubiaceae,herb
4189,VGM,4,close,A7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Euterpe edulis,Arecaceae,palm
4190,VGM,4,close,A8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Euterpe edulis,Arecaceae,palm
4191,VGM,4,close,A9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
4192,VGM,4,close,A10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T0,T48,Guatteria australis,Annonaceae,tree
4193,VGM,4,close,A11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Euterpe edulis,Arecaceae,palm
4194,VGM,4,close,A12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guatteria australis,Annonaceae,tree
4195,VGM,4,close,A13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T0,T54,Euterpe edulis,Arecaceae,palm
4196,VGM,4,close,A14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ocotea sp. 1,Lauraceae,tree
4197,VGM,4,close,A15,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Ctenanthe lanceolata,Marantaceae,herb
4198,VGM,4,close,A16,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T0,T66,Guapira opposita,Nyctaginaceae,tree
4199,VGM,4,close,A17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Merostachys sp.,Poaceae,bamboo
4200,VGM,4,close,A18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Apocynaceae sp. 2,Apocynaceae,liana
4201,VGM,4,close,A19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T0,T54,Apocynaceae sp. 2,Apocynaceae,liana
4202,VGM,4,close,A20,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T6,T54,Coccocypselum sp.,Rubiaceae,herb
4203,VGM,4,close,A21,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,T12,T78,Xylosma cf. prockia,Salicaceae,tree
4204,VGM,4,close,A22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T18,Indeterminate sp.,Indeterminate,indeterminate
4205,VGM,4,close,A23,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T12,alive,Piptocarpha sp.,Asteraceae,liana
4206,VGM,4,close,A24,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Euterpe edulis,Arecaceae,palm
4207,VGM,4,close,A25,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,NA,T18,T60,Guatteria australis,Annonaceae,tree
4208,VGM,4,close,A26,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Miconia sp. 4,Melastomataceae,indeterminate
4209,VGM,4,close,A27,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Xylosma cf. prockia,Salicaceae,tree
4210,VGM,4,close,A28,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Ctenanthe lanceolata,Marantaceae,herb
4211,VGM,4,close,A29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,T18,T30,Paullinia/Serjania sp.,Sapindaceae,liana
4212,VGM,4,close,A30,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T18,alive,Xylosma cf. prockia,Salicaceae,tree
4213,VGM,4,close,A31,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T24,T66,Celastraceae cf.,Celastraceae cf.,liana
4214,VGM,4,close,A32,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,T30,T66,Guapira cf. ,Nyctaginaceae,tree
4215,VGM,4,close,A33,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Coccocypselum sp.,Rubiaceae,herb
4216,VGM,4,close,A34,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Indeterminate sp.,Indeterminate,herb
4217,VGM,4,close,A35,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Euterpe edulis,Arecaceae,palm
4218,VGM,4,close,A36,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,NA,NA,T30,T48,Euterpe edulis,Arecaceae,palm
4219,VGM,4,close,A37,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,T36,T60,Guatteria cf. australis,Annonaceae,tree
4220,VGM,4,close,A38,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,T36,T54,Coccocypselum sp.,Rubiaceae,herb
4221,VGM,4,close,A39,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Euterpe edulis,Arecaceae,palm
4222,VGM,4,close,A40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,T36,T42,Commelinaceae sp.,Commelinaceae,herb
4223,VGM,4,close,A41,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T36,T66,Guatteria cf. australis,Annonaceae,tree
4224,VGM,4,close,A42,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T36,T66,Guapira opposita,Nyctaginaceae,tree
4225,VGM,4,close,A43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,T42,T60,Ctenanthe lanceolata,Marantaceae,herb
4226,VGM,4,close,A44,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Acanthaceae cf.,Acanthaceae cf.,herb
4227,VGM,4,close,A45,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,T48,T66,Orchidaceae sp.,Orchidaceae,herb
4228,VGM,4,close,A46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Sapindaceae sp. 1,Sapindaceae,liana
4229,VGM,4,close,A47,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Indeterminate sp.,Indeterminate,indeterminate
4230,VGM,4,close,A48,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,T54,T78,Acanthaceae cf.,Acanthaceae cf.,herb
4231,VGM,4,close,A49,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Euterpe edulis,Arecaceae,palm
4232,VGM,4,close,A50,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Indeterminate sp.,Indeterminate,indeterminate
4233,VGM,4,close,A51,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Guapira cf.,Nyctaginaceae,tree
4234,VGM,4,close,A52,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Ctenanthe lanceolata,Marantaceae,herb
4235,VGM,4,close,A53,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Philodendron sp.,Araceae,herb
4236,VGM,4,close,A54,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Aspidosperma sp.,Apocynaceae,tree
4237,VGM,4,close,A55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Indeterminate sp.,Indeterminate,indeterminate
4238,VGM,4,close,A56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Indeterminate sp.,Indeterminate,indeterminate
4239,VGM,4,close,A57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Philodendron sp.,Araceae,herb
4240,VGM,4,close,D1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Merostachys sp.,Poaceae,bamboo
4241,VGM,4,close,D2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,NA,NA,T0,T60,Guatteria australis,Annonaceae,tree
4242,VGM,4,close,D3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Euterpe edulis,Arecaceae,palm
4243,VGM,4,close,D4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Merostachys sp.,Poaceae,bamboo
4244,VGM,4,close,D5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Indeterminate sp.,Indeterminate,indeterminate
4245,VGM,4,close,D6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
4246,VGM,4,close,D7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
4247,VGM,4,close,D8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Prunus myrtifolia,Rosaceae,tree
4248,VGM,4,close,D9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Cupania oblongifolia,Sapindaceae,tree
4249,VGM,4,close,D10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
4250,VGM,4,close,D11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guatteria australis,Annonaceae,tree
4251,VGM,4,close,D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Mollinedia schottiana,Monimiaceae,tree
4252,VGM,4,close,D13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Indeterminate sp.,Indeterminate,indeterminate
4253,VGM,4,close,D14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Myrcia splendens,Myrtaceae,tree
4254,VGM,4,close,D15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
4255,VGM,4,close,D16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Merostachys sp.,Poaceae,bamboo
4256,VGM,4,close,D17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Ctenanthe lanceolata,Marantaceae,herb
4257,VGM,4,close,D18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Pleurostachys sp. 1,Cyperaceae,herb
4258,VGM,4,close,D19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Sapindaceae sp. 1,Sapindaceae,liana
4259,VGM,4,close,D20,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Myrcia splendens,Myrtaceae,tree
4260,VGM,4,close,D21,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Miconia sp. 4,Melastomataceae,indeterminate
4261,VGM,4,close,D22,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T6,T66,Indeterminate sp.,Indeterminate,indeterminate
4262,VGM,4,close,D23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Paullinia/Serjania sp.,Sapindaceae,liana
4263,VGM,4,close,D24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T18,Indeterminate sp.,Indeterminate,indeterminate
4264,VGM,4,close,D25,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T6,T54,Celastraceae sp. ,Celastraceae,indeterminate
4265,VGM,4,close,D26,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Guatteria sp.,Annonaceae,tree
4266,VGM,4,close,D27,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T18,T42,Euterpe edulis,Arecaceae,palm
4267,VGM,4,close,D29,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Guatteria australis,Annonaceae,tree
4268,VGM,4,close,D30,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Guatteria australis,Annonaceae,tree
4269,VGM,4,close,D31,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Maytenus cf.,Celastraceae,tree
4270,VGM,4,close,D32,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Ctenanthe lanceolata,Marantaceae,herb
4271,VGM,4,close,D33,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Guarea macrophylla,Meliaceae,tree
4272,VGM,4,close,D34,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,NA,T42,T66,Apocynaceae sp.,Apocynaceae,tree
4273,VGM,4,close,D35,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Ctenanthe lanceolata,Marantaceae,herb
4274,VGM,4,close,D36,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,NA,NA,T48,T78,Myrtaceae cf.,Myrtaceae cf.,indeterminate
4275,VGM,4,close,D37,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Psychotria sp.,Rubiaceae,indeterminate
4276,VGM,4,close,D38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Paullinia/Serjania sp.,Sapindaceae,liana
4277,VGM,4,close,D39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Ctenanthe lanceolata,Marantaceae,herb
4278,VGM,4,close,H1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,T0,T78,Pleurostachys sp. 1,Cyperaceae,herb
4279,VGM,4,close,H2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Myrcia splendens,Myrtaceae,tree
4280,VGM,4,close,H3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,T0,T78,Pleurostachys sp. 1,Cyperaceae,herb
4281,VGM,4,close,H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Prunus myrtifolia,Rosaceae,tree
4282,VGM,4,close,H5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Miconia sp. 4,Melastomataceae,indeterminate
4283,VGM,4,close,H6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T0,T42,Prunus myrtifolia,Rosaceae,tree
4284,VGM,4,close,H7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Myrcia splendens,Myrtaceae,tree
